time,cpu_frequency,cpu_usage,sda_usage,active_power,power_time
20241116193033,1100,0.9924,0.0,22.94314,20241116193037
20241116193127,1100,0.8227,0.04,23.11411,20241116193127
20241116193242,1100,0.9899,0.016,22.9918,20241116193247
20241116193328,1100,0.898,0.084,23.07597,20241116193327
20241116193443,1100,0.9899,0.004,22.99575,20241116193447
20241116193536,1100,0.9623,0.032,22.86949,20241116193537
20241116193652,1100,0.9874,0.02,23.49025,20241116193657
20241116193742,1100,0.8484,0.0,22.81557,20241116193747
20241116193857,1100,0.9924,0.004,22.95366,20241116193857
20241116193944,1100,0.9874,0.0,23.52971,20241116193948
20241116194100,1100,0.985,0.008,23.42055,20241116194108
20241116194150,1100,0.9723,0.012,22.94972,20241116194158
20241116194305,1100,0.9899,0.0,23.16409,20241116194308
20241116194356,1100,0.8501,0.056,23.55338,20241116194358
20241116194510,1100,0.9799,0.032,23.28509,20241116194518
20241116194556,1100,0.8346,0.02,23.30218,20241116194558
20241116194710,1100,0.9798,0.024,23.33901,20241116194718
20241116194801,1100,0.8313,0.004,23.07203,20241116194808
20241116194916,1100,0.9949,0.016,23.82036,20241116194918
20241116195006,1100,0.915,0.0079,23.44948,20241116195008
20241116195121,1100,0.9924,0.004,23.00101,20241116195128
20241116195211,1100,0.8446,0.0,23.7546,20241116195219
20241116195325,1100,0.9899,0.024,23.28246,20241116195329
20241116195415,1100,0.9773,0.036,23.57442,20241116195419
20241116195530,1100,0.9924,0.008,28.69964,20241116195539
20241116195620,1100,0.9504,0.0,24.41745,20241116195629
20241116195735,1100,0.9924,0.0,22.91026,20241116195739
20241116195824,1100,0.9775,0.04,23.49946,20241116195829
20241116195939,1100,0.9849,0.04,23.06545,20241116195939
20241116200030,1100,0.8346,0.0,22.98786,20241116200039
20241116200145,1100,0.9825,0.016,22.9484,20241116200149
20241116200235,1100,0.8778,0.0,22.63145,20241116200239
20241116200350,1100,0.985,0.004,23.38241,20241116200355
20241116200437,1100,0.9874,0.028,23.11411,20241116200435
20241116200553,1100,0.9875,0.0,23.59678,20241116200555
20241116200642,1100,0.9924,0.0,23.63624,20241116200645
